Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
1,45,0.51,0.9984491543631434,19.058523421217522,7.355645163609358,2.4910979995166502,28.86990331983501,-0.6782314289299212,110.79118022719938,19.652010934326096,14.439903319834997,851.8017270855355,1048.6557730204715,70.71351934565558,139.99679595021772,40.23820147716544,28.90990331983501,1818.7339165137278,139.98775542270428,40.238520489226715
