Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
1,270,0.51,1.003291041428306,18.712887902210433,5.097239647449999,-3.589262028344617,29.479887644627702,-0.19551228846560775,112.12234733616961,24.01864690474291,14.729887644627691,889.4120957771574,1025.2683709610137,66.43061664019359,139.99712293835734,40.23666527962378,29.5198876446277,1790.5599468528637,139.98816821545432,40.236022181020545
