Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
1,135,0.51,1.007878046312275,18.36075226889101,2.7527285609739556,2.585876261843764,30.21987110875187,-0.4330106392512614,113.72920115146378,28.960047835845774,15.069871108751855,935.8953060892122,998.4800872008453,61.494191401972856,139.99739265807997,40.23827503712329,30.25987110875187,1758.9283537898746,139.98846905058,40.2386507845928
