Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
2,90,0.51,1.0048275278663574,18.820902340901952,5.097703433836436,7.151142654809441,29.32990518806616,-0.33406640870529536,111.71121982509533,34.453716794762265,14.649905188066146,880.2219073087281,1027.1543311211083,67.68278017327626,139.99723925181485,40.23938907145071,29.36990518806616,1789.4944047520582,139.98838615239674,40.24045443310403
