Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
1,0,0.51,0.9963685897748232,19.1998338639151,8.26539182521397,-0.0,28.539909908504818,-0.3628003181534647,110.08601203281802,17.97607167123972,14.289909908504804,831.5915214360033,1055.6548201219757,72.54793735969143,139.9966947706761,40.23758098514697,28.579909908504817,1827.218842081939,139.98762798926342,40.23751508443996
