Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
2,270,0.51,1.0048275237205515,18.820898854913757,5.097704439222439,-7.151143727786492,29.329905252837907,-0.3168754037185675,111.71108071019948,34.453976650621165,14.659905252837895,880.228058870951,1027.8196874410933,67.66174538538824,139.99727596108806,40.23577992417597,29.369905252837906,1789.4976747258236,139.98845903543372,40.23458737402584
