Wind_wind,Wind_angle,Launch_Clear_time,Launch_Clear_a_norm,Launch_Clear_airflow_norm,Launch_Clear_alpha,Launch_Clear_beta,Max_Q_time,Max_Q_altitude,Max_Q_airflow_norm,Max_Q_dp,Apogee_time,Apogee_altitude,Apogee_DownRange,Apogee_airflow_norm,Apogee_longitude,Apogee_latitude,Landing_time,Landing_DownRange,Landing_longitude,Landing_latitude
1,90,0.51,1.0032910423652925,18.712888803811705,5.097239388394726,3.5892618886606975,29.479887627851625,-0.2002336167894656,112.12231604117218,24.018591339826372,14.729887627851612,889.4086574469003,1025.267745473529,66.4308714667746,139.99710033977397,40.23850270963383,29.519887627851624,1790.5630106354447,139.98813095855294,40.23901561524854
